,price,area,rooms,floor,floors,year,looked_by,latitude,longitude,saved,construction_year,renovation_year,price_sqm,type_Blokinis,type_Kita,type_Medinis,type_Monolitinis,type_Mūrinis,type_nan,mounting_Dalinė apdaila,mounting_Kita,mounting_Neįrengtas,mounting_Įrengtas,mounting_nan,energy_class_A,energy_class_A+,energy_class_A++,energy_class_B,energy_class_C,energy_class_D,energy_class_F,energy_class_G,energy_class_nan,aeroterminis,centrinis,centrinis kolektorinis,dujinis,elektra,geoterminis,kietu kuru,kita,saulės energija,skystu kuru,balkonas,drabužinė,none,palepe,pirtis,rūsys,sandėliukas,terasa,vieta_automobiliui,kameros,kodine_spyna,sargas,sarvuotos_durys,signalizacija,atskiras įėjimas,aukcionas,aukštos lubos,butas palėpėje,butas per kelis aukštus,buto dalis,internetas,kabelinė televizija,nauja elektros instaliacija,nauja kanalizacija,renovuotas namas,tualetas ir vonia atskirai,uždaras kiemas,virtuvė sujungta su kambariu,price_sqm_log,building_age,building_age_reno,lat_long,distance_to_center,price_cat_exp
1539,97000,50.0,2,1,5,1968,1970,54.711763,25.285061,29,1968,1968,1940.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,7.570443252057374,55,55,"(54.711763, 25.285061)",2.655990551527808,0
1540,70000,37.57,2,1,2,1940,1976,54.692199,25.256514,35,1940,1940,1863.1887143997872,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5300446614456185,83,83,"(54.692199, 25.256514)",0.9690076909635971,0
1541,136000,56.0,2,2,5,1992,922,54.723488,25.251275,8,1992,1992,2428.5714285714284,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.7950584739830395,31,31,"(54.723488, 25.251275)",3.9969785948846916,0
1542,103000,50.0,2,5,5,1987,1178,54.721861,25.215828,8,1987,1987,2060.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.630461261783627,36,36,"(54.721861, 25.215828)",5.052143654142089,0
1543,299000,92.07,3,1,4,1940,1595,54.680236,25.270303,17,1940,1940,3247.529053980667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.08564969507307,83,83,"(54.680236, 25.270303)",1.0140242446316907,0
1544,129900,72.0,3,4,5,1970,1311,54.673016,25.208382,30,1970,1970,1804.1666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7.497854083642635,53,53,"(54.673016, 25.208382)",4.4023812305710575,0
1545,389000,66.0,3,2,4,2021,5261,54.679264,25.304581,37,2021,2021,5893.939393939394,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.681679880574158,2,2,"(54.679264, 25.304581)",2.4461084972641407,1
1546,169000,74.92,3,8,9,2008,1052,54.739098,25.217111,17,2008,2008,2255.7394554191137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7.721233116329323,15,15,"(54.739098, 25.217111)",6.517271738455935,0
1547,190000,43.42,2,4,5,2017,1610,54.710029,25.273717,37,2017,2017,4375.8636573007825,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.383859186692478,6,6,"(54.710029, 25.273717)",2.3070613527814356,1
1548,139000,38.58,2,2,9,2018,1220,54.706552,25.174369,12,2018,2018,3602.903058579575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8.189495204635246,5,5,"(54.706552, 25.174369)",6.482706334547183,1
1549,105000,46.87,2,5,5,1968,1192,54.711007,25.284576,10,1968,1968,2240.2389588222745,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.714337817205045,55,55,"(54.711007, 25.284576)",2.5663397079252794,0
1550,180000,52.0,2,4,5,2020,857,54.713468,25.17945,6,2020,2020,3461.5384615384614,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14946841129092,3,3,"(54.713468, 25.17945)",6.450937319636977,1
1551,176000,72.23,3,6,6,2007,1982,54.668362,25.210651,41,2007,2007,2436.660667312751,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.798383801957534,16,16,"(54.668362, 25.210651)",4.514630751804889,0
1552,70000,48.0,1,3,5,"1983 statyba, 2020 renovacija",2132,54.645144,25.199247,55,1983,2020,1458.3333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2850495101236055,40,3,"(54.645144, 25.199247)",6.731599787175623,0
1553,129000,45.5,2,7,7,2008,743,54.736121,25.219116,8,2008,2008,2835.164835164835,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7.949855357386904,15,15,"(54.736121, 25.219116)",6.168625740041547,0
1554,160200,36.0,2,4,4,2022,0,54.698147,25.297038,0,2022,2022,4450.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,8.400659375160286,1,1,"(54.698147, 25.297038)",1.9513140396977877,1
1555,99000,32.0,2,1,4,2021,3970,54.659651,25.278983,125,2021,2021,3093.75,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,8.037139226317,2,2,"(54.659651, 25.278983)",3.3445577687498926,0
1556,133000,47.3,2,1,4,2018,1913,54.710427,25.396266,49,2018,2018,2811.8393234672308,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,7.941594111706004,5,5,"(54.710427, 25.396266)",8.39778440579002,0
1557,125000,53.0,3,5,5,1963,1516,54.708365,25.313363,32,1963,1963,2358.490566037736,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.765777102732316,60,60,"(54.708365, 25.313363)",3.4587138551790693,0
1558,110000,67.03,3,4,5,1978,532,54.669818,25.090848,13,1978,1978,1641.0562434730716,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.403095364404687,45,45,"(54.669818, 25.090848)",11.768451469891387,0
1559,55000,12.0,1,3,6,1980,2216,54.674214,25.280838,57,1980,1980,4583.333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,8.430181814426607,43,43,"(54.674214, 25.280838)",1.8034974719385486,1
1560,219000,83.08,4,3,9,2006,1210,54.67818,25.212164,17,2006,2006,2636.0134809821857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,7.877023009790726,17,17,"(54.67818, 25.212164)",3.9663604355270126,0
1561,110000,67.77,3,7,9,1988,959,54.726695,25.232306,13,1988,1988,1623.137081304412,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.392116025626532,35,35,"(54.726695, 25.232306)",4.831818161692402,0
1562,200000,82.18,4,5,5,"1959 statyba, 2018 renovacija",1637,54.704989,25.312298,25,1959,2018,2433.682161109759,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,7.79716068207491,64,5,"(54.704989, 25.312298)",3.1854236790421067,0
1563,237000,96.55,5,1,7,2022,1251,54.702143,25.276756,34,2022,2022,2454.686690833765,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.805754411242745,1,1,"(54.702143, 25.276756)",1.4735642980392196,0
1564,205000,59.8,3,5,7,2015,819,54.729558,25.214527,18,2015,2015,3428.09364548495,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.139759597163959,8,8,"(54.729558, 25.214527)",5.747951010443437,1
1565,120000,45.0,2,3,5,1964,2117,54.704705,25.28843,30,1964,1964,2666.6666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7.888584531993863,59,59,"(54.704705, 25.28843)",2.050226959201835,0
1566,235000,63.04,3,4,5,1988,1597,54.693473,25.316051,68,1988,1988,3727.791878172589,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8.223571347576673,35,35,"(54.693473, 25.316051)",2.9464148792950766,1
1567,75000,27.0,1,2,5,1963,1290,54.675877,25.250012,17,1963,1963,2777.777777777778,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7.929406526514119,60,60,"(54.675877, 25.250012)",2.0060751642474353,0
1568,159100,41.0,2,3,5,2015,1435,54.719572,25.28109,36,2015,2015,3880.487804878049,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8.26371614762157,8,8,"(54.719572, 25.28109)",3.425244906572471,1
1569,159000,45.0,3,1,5,1962,1011,54.673242,25.241206,27,1962,1962,3533.3333333333335,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8.169996991432049,61,61,"(54.673242, 25.241206)",2.6113388741682,1
1570,598000,90.0,3,5,5,2018,861,54.702522,25.28644,4,2018,2018,6644.444444444444,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,8.801536362602503,5,5,"(54.702522, 25.28644)",1.777524181659474,1
1571,119900,63.6,3,8,9,1969,995,54.676765,25.215011,18,1969,1969,1885.2201257861634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.5417998706695295,54,54,"(54.676765, 25.215011)",3.84745408745376,0
1572,175000,38.0,2,4,4,2021,1708,54.679103,25.305407,25,2021,2021,4605.263157894737,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,8.434955093179266,2,2,"(54.679103, 25.305407)",2.501519710431492,1
1573,96564,24.75,2,5,9,2023,0,54.717626,25.291355,0,2023,2023,3901.5757575757575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.269135790919433,0,0,"(54.717626, 25.291355)",3.411007846632835,1
1574,134000,51.08,2,5,7,2008,1333,54.754646,25.264904,27,2008,2008,2623.3359436178544,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.87220204776871,15,15,"(54.754646, 25.264904)",7.270179286393921,0
1575,132000,44.16,2,1,4,2010,2304,54.754527,25.263426,24,2010,2010,2989.130434782609,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.002737799599668,13,13,"(54.754527, 25.263426)",7.262505364469615,0
1576,109000,78.89,4,5,5,1995,725,,,12,1995,1995,1381.6706806946381,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.231048684104283,28,28,"(nan, nan)",,0
1577,62700,33.0,2,3,5,"1986 statyba, 2023 renovacija",2879,54.714867,25.230778,37,1986,2023,1900.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.549609165154532,37,0,"(54.714867, 25.230778)",3.8275584880667237,0
1578,100000,67.0,3,2,5,1983,1968,54.717145,25.22818,39,1983,1983,1492.5373134328358,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.308232845579262,40,40,"(54.717145, 25.22818)",4.127573283072927,0
1579,270000,59.0,2,4,5,1953,586,54.689033,25.275632,10,1953,1953,4576.271186440678,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,8.428639794074792,70,70,"(54.689033, 25.275632)",0.31489863870778084,1
1580,139900,34.43,2,2,3,1940,1165,54.678869,25.298403,13,1940,1940,4063.316874818472,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.30975488330314,83,83,"(54.678869, 25.298403)",2.124886619030439,1
1581,210000,70.0,3,1,6,2004,773,54.741303,25.233198,8,2004,2004,3000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.006367567650246,19,19,"(54.741303, 25.233198)",6.260418483185509,0
1582,185000,59.71,2,2,3,1950,697,54.680025,25.260148,14,1950,1950,3098.3084910400266,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03861159350156,73,73,"(54.680025, 25.260148)",1.2414103722142613,0
1583,160000,53.31,2,10,16,2006,1457,54.719108,25.301832,91,2006,2006,3001.3130744700807,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.006805163381294,17,17,"(54.719108, 25.301832)",3.864248633787403,0
1584,99000,50.59,2,6,9,1989,2294,54.726011,25.254931,21,1989,1989,1956.9084799367463,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5791212008128825,34,34,"(54.726011, 25.254931)",4.201343627948041,0
1585,133000,67.0,3,5,9,1983,1263,54.7196,25.22345,9,1983,1983,1985.0746268656717,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.593411787812925,40,40,"(54.7196, 25.22345)",4.5335897896919555,0
1586,215000,105.89,4,2,2,2022,652,54.659997,25.192264,5,2022,2022,2030.4089149117008,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,7.6159924876674365,1,1,"(54.659997, 25.192264)",6.0106330972975375,0
1587,89000,39.0,2,3,4,1917,3296,54.707997,25.293286,56,1917,1917,2282.051282051282,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.73283000258463,106,106,"(54.707997, 25.293286)",2.5284386753831143,0
1588,298000,54.0,2,2,3,1940,809,54.684003,25.286747,9,1940,1940,5518.518518518518,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.615864718923268,83,83,"(54.684003, 25.286747)",1.1870710914480427,1
1589,160000,42.0,2,4,4,2022,832,54.659938,25.188841,37,2022,2022,3809.5238095238096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.245259475932595,1,1,"(54.659938, 25.188841)",6.200050213054851,1
1590,153000,40.0,2,4,4,2022,813,54.659938,25.188841,50,2022,2022,3825.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.249313746260636,1,1,"(54.659938, 25.188841)",6.200050213054851,1
1591,195000,96.0,4,3,13,1991,1539,54.733007,25.246022,10,1991,1991,2031.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6164066460780475,32,32,"(54.733007, 25.246022)",5.10784154232946,0
1592,165000,52.0,2,10,11,2005,1422,54.724266,25.288054,19,2005,2005,3173.076923076923,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.062457034301291,18,18,"(54.724266, 25.288054)",4.03811306905478,0
1593,115000,45.5,2,9,9,2023,387,54.718504,25.210939,5,2023,2023,2527.4725274725274,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7.834975081388483,0,0,"(54.718504, 25.210939)",5.028098874964527,0
1594,388000,87.64,4,2,2,"1900 statyba, 2012 renovacija",937,54.681544,25.305969,16,1900,2012,4427.202190780466,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,8.395523103878144,123,11,"(54.681544, 25.305969)",2.4237450161072123,1
1595,439000,100.0,4,3,4,2007,1936,54.703281,25.251471,37,2007,2007,4390.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.387084506069217,16,16,"(54.703281, 25.251471)",1.9839571730499603,1
1596,85000,49.99,2,4,5,1992,1137,54.627705,25.179144,19,1992,1992,1700.3400680136026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438583550046975,31,31,"(54.627705, 25.179144)",9.039677255179742,0
1597,85000,49.99,2,4,5,1992,1137,54.627705,25.179144,19,1992,1992,1700.3400680136026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438583550046975,31,31,"(54.627705, 25.179144)",9.039677255179742,0
1598,76000,32.35,2,4,5,1980,3310,54.725792,25.254066,57,1980,1980,2349.3044822256566,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.761874598321558,43,43,"(54.725792, 25.254066)",4.191597120669858,0
1599,92000,46.6,2,1,5,1972,949,54.68387,25.202053,34,1972,1972,1974.2489270386266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.587943314899577,51,51,"(54.68387, 25.202053)",4.458312176160847,0
1600,105000,66.89,3,5,5,1980,639,54.717506,25.239784,21,1980,1980,1569.7413664224846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.358666150009344,43,43,"(54.717506, 25.239784)",3.709817909632013,0
1601,75000,40.61,3,1,1,1940,2529,54.678848,25.314024,18,1940,1940,1846.8357547402118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.521229050820241,83,83,"(54.678848, 25.314024)",3.016092484522279,0
1602,199000,58.83,3,2,7,2023,976,54.730914,25.268049,6,2023,2023,3382.627910929798,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.126408174830265,0,0,"(54.730914, 25.268049)",4.624841160029935,1
1603,241000,77.89,4,2,4,2023,742,54.731447,25.268692,3,2023,2023,3094.107074078829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.037254637540935,0,0,"(54.731447, 25.268692)",4.6827106595330505,0
1604,99000,46.5,2,3,9,1974,1223,54.696264,25.22535,19,1974,1974,2129.032258064516,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.663422816523417,49,49,"(54.696264, 25.22535)",3.01808458698945,0
1605,240000,74.0,4,3,3,2023,1098,54.650842,25.340703,14,2023,2023,3243.2432432432433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.084329109119958,0,0,"(54.650842, 25.340703)",6.209782667331332,0
